ID,DOT_WEB_ID,CASE_NUMBER,CRASH_YEAR,COUNTY,MUNICIPALITY,CRASH_DATE,CRASH_DAY_OF_WEEK,CRASH_MONTH,CRASH_TIME,POLICE_DEPT_CODE,POLICE_DEPARTMENT,POLICE_STATION,TOTAL_KILLED,TOTAL_INCAPACITATED,TOTAL_INJURED,PEDESTRIANS_KILLED,PEDESTRIANS_INJURED,SEVERITY,INTERSECTION,ALCOHOL_INVOLVED,HAZMAT_INVOLVED,CRASH_TYPE,TOTAL_VEHICLES_INVOLVED,CRASH_LOCATION,LOCATION_DIRECTION,ROUTE,ROUTE_SUFFIX,SRI,MILEPOST,ROAD_SYSTEM,ROAD_CHARACTER,ROAD_SURFACE_TYPE,SURFACE_CONDITION,LIGHT_CONDITION,ENVIRONMENTAL_CONDITION,ROAD_DIVIDED_BY,TEMP_TRAFFIC_CONTROL_ZONE,DISTANCE_TO_CROSS_STREET,UNIT_OF_MEASUREMENT,DIRECTION_FROM_CROSS_STREET,CROSS_STREET_NAME,IS_RAMP,RAMP_TO_FROM_ROUTE_NAME,RAMP_TO_FROM_ROUTE_DIRECTION,POSTED_SPEED,POSTED_SPEED_CROSS_STREET,LATITUDE,LONGITUDE,CELL_PHONE_IN_USE,OTHER_PROPERTY_DAMAGE,REPORTING_BADGE_NO,X,Y,CRASH_NARRATIVE,MPO,TOTAL_PEDESTRIANS_INVOLVED,EPDO,DLN
7723321,2009110309-23528,09-23528,2009,MERCER,Hamilton Twp (Mercer Co),5/28/2009 0:00,Thursday,May,12/31/1899 17:01,1,HAMILTON TWP PD (MERCER),,0,0,1,0,0,Injury,Not At Intersection,No,No,Pedalcyclist,1,ROUTE 524,NULL,524,,524,1.64,County,Straight and Level,Concrete,Wet,Daylight,Rain,None,None,50,Foot,East,OAK LA,NULL,,NULL,35,,40.18247,74.67611,No,,427,442919.899141,491431.231431,,DVRPC,0,Pain,9102933
7723374,2009110309-24602,09-24602,2009,MERCER,Hamilton Twp (Mercer Co),6/4/2009 0:00,Thursday,June,12/31/1899 0:03,1,HAMILTON TWP PD (MERCER),,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,ROUTE 533,NULL,533,,533,5.56,County,Straight and Level,Blacktop,Wet,Dark (Street Lights On/ continuous),Rain,None,None,,At,NULL,YOUNGS RD,NULL,,NULL,40,25,40.26384,74.67496,No,,304,443300.28,521070.73,,DVRPC,0,Pain,9106205
7723797,2009110309-33181,09-33181,2009,MERCER,Hamilton Twp (Mercer Co),7/27/2009 0:00,Monday,July,12/31/1899 17:38,1,HAMILTON TWP PD (MERCER),,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,GRAND AVE,NULL,,,11031468,0.12,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,,At,NULL,RENNIE ST.,NULL,,NULL,25,25,0,0,No,,364,428973.877115,498101.021961,,DVRPC,0,Moderate Injury,9155157
7724108,2009110309-40260,09-40260,2009,MERCER,Hamilton Twp (Mercer Co),9/7/2009 0:00,Monday,September,12/31/1899 10:08,1,HAMILTON TWP PD (MERCER),,0,0,1,0,0,Injury,Not At Intersection,No,No,Pedalcyclist,1,E PARK AVE,NULL,,,11031983,0.26,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,2,Foot,North,S BROAD ST,NULL,,NULL,25,35,0,0,No,,302,429449.780055,496492.689982,,DVRPC,0,Moderate Injury,9192609
7724337,2009110309-45315,09-45315,2009,MERCER,Hamilton Twp (Mercer Co),10/9/2009 0:00,Friday,October,12/31/1899 18:30,1,HAMILTON TWP PD (MERCER),,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,FERNDALE AVE,West,,,11031087,0,Municipal,Straight and Level,Blacktop,Dry,Dusk,Clear,None,None,,At,NULL,FAIRLAWN AVE.,NULL,,NULL,25,25,0,0,No,,384,439266.620002,516736.869966,,DVRPC,0,Moderate Injury,9225126
7723794,2009110309-33117,09-33117,2009,MERCER,Hamilton Twp (Mercer Co),7/27/2009 0:00,Monday,July,12/31/1899 11:31,1,HAMILTON TWP PD (MERCER),,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,MERCER COUNTY 622,NULL,622,,11000622,,County,Straight and Level,Blacktop,Dry,Daylight,Overcast,None,None,,At,NULL,EDMUND ST.,NULL,,NULL,30,25,0,0,No,,364,,,,DVRPC,0,Moderate Injury,9155104
7724181,2009110309-42206,09-42206,2009,MERCER,Hamilton Twp (Mercer Co),9/18/2009 0:00,Friday,September,12/31/1899 14:08,1,HAMILTON TWP PD (MERCER),,0,0,1,0,0,Injury,Not At Intersection,No,No,Pedalcyclist,1,FORMAN DR,South,,,11031064,0.221,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,5,Foot,North,NOTTINGHAM WAY,NULL,,NULL,25,40,0,0,No,,418,,,,DVRPC,0,Moderate Injury,9207335
7724386,2009110309-46169,09-46169,2009,MERCER,Hamilton Twp (Mercer Co),10/15/2009 0:00,Thursday,October,12/31/1899 15:09,1,HAMILTON TWP PD (MERCER),,0,0,1,0,0,Injury,Not At Intersection,No,No,Pedalcyclist,1,MERCER COUNTY 606,West,606,,11000606,,County,Straight and Level,Blacktop,Wet,Daylight,Rain,None,None,50,Foot,East,JOHNSTON AVE.,NULL,,NULL,35,25,0,0,No,NONE,389,,,,DVRPC,0,Moderate Injury,9229021
7723330,2009110309-23699,09-23699,2009,MERCER,Hamilton Twp (Mercer Co),5/29/2009 0:00,Friday,May,12/31/1899 16:28,1,HAMILTON TWP PD (MERCER),,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,NJ 33,NULL,33,,33,4.38,State Highway,Straight and Level,Blacktop,Dry,Daylight,Overcast,None,None,,At,NULL,WESTON AVE,NULL,,NULL,40,25,40.23209,74.6816,No,DAMAGE TO BICYCLE,364,441423.85013,509510.798095,,DVRPC,0,Moderate Injury,9106906
7724237,2009110309-43255,09-43255,2009,MERCER,Hamilton Twp (Mercer Co),9/26/2009 0:00,Saturday,September,12/31/1899 12:34,1,HAMILTON TWP PD (MERCER),,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,ROUTE 535,East,535,,535,3.51,County,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,,At,NULL,STEINER AVE,NULL,,NULL,35,25,40.23712,74.6865,No,,322,439948.756738,511295.037301,,DVRPC,0,Pain,9222149
7724537,2009110309-48527,09-48527,2009,MERCER,Hamilton Twp (Mercer Co),10/31/2009 0:00,Saturday,October,12/31/1899 14:24,1,HAMILTON TWP PD (MERCER),,0,0,1,0,0,Injury,Not At Intersection,No,No,Pedalcyclist,1,ROUTE 524,North,524,,524,1.94,County,Straight and Level,Blacktop,Dry,Daylight,Overcast,None,None,150,Foot,North,CR 609/CR 672/S BROAD ST/YARDVILLE-,NULL,,NULL,35,35,40.17963,74.67194,No,TWO BICYCLES OWNED BY UNKNOWN FRIENDS OF B1 & B2,418,444084.344127,490393.742981,,DVRPC,1,Pain,9247884
7723279,2009110309-22452,09-22452,2009,MERCER,Hamilton Twp (Mercer Co),5/22/2009 0:00,Friday,May,12/31/1899 12:59,1,HAMILTON TWP PD (MERCER),,0,0,1,0,0,Injury,Not At Intersection,No,No,Pedalcyclist,1,MERCER COUNTY 672,West,672,,11000672,0.93,County,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,300,Foot,East,TEA ROSE LANE,NULL,,NULL,40,25,40.16587,74.65714,No,BICYCLE,302,448208.904976,485374.580029,,DVRPC,0,Moderate Injury,9101806
7724750,2009110309-52578,09-52578,2009,MERCER,Hamilton Twp (Mercer Co),11/27/2009 0:00,Friday,November,12/31/1899 13:49,1,HAMILTON TWP PD (MERCER),,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,US 206,NULL,206,,206,,State Highway,Straight and Level,Blacktop,Dry,Daylight,Clear,Curbed Median,None,,At,NULL,E. PARK AVE,NULL,,NULL,35,25,0,0,No,,302,,,,DVRPC,0,Moderate Injury,9265331
7723340,2009110309-23852,09-23852,2009,MERCER,Hamilton Twp (Mercer Co),5/30/2009 0:00,Saturday,May,12/31/1899 11:18,1,HAMILTON TWP PD (MERCER),,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,RUTGERS AVE,North,,,11031427,0.36,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,,At,NULL,BOXWOOD AVE.,NULL,,NULL,25,,0,0,No,,414,431914.841533,517742.763923,,DVRPC,0,Pain,9106662
7723652,2009110309-29492,09-29492,2009,MERCER,Hamilton Twp (Mercer Co),7/4/2009 0:00,Saturday,July,12/31/1899 8:55,1,HAMILTON TWP PD (MERCER),,0,0,1,0,0,Injury,Not At Intersection,No,No,Pedalcyclist,1,ROUTE 524,NULL,524,,524,1.91,County,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,5,Foot,East,CR 609/CR 672/S BROAD ST/YARDVILLE-,NULL,,NULL,25,40,40.17982,74.67244,No,,388,443943.66,490463.35,,DVRPC,0,Moderate Injury,9132591
7724776,2009110309-53034,09-53034,2009,MERCER,Hamilton Twp (Mercer Co),11/30/2009 0:00,Monday,November,12/31/1899 18:20,1,HAMILTON TWP PD (MERCER),,0,0,1,0,0,Injury,Not At Intersection,No,No,Pedalcyclist,1,GEORGE DYE RD,South,,,11031989,1.14,Municipal,Straight and Level,Blacktop,Wet,Dark (Street Lights On/ continuous),Rain,None,None,125,Foot,South,NJ 33,NULL,,NULL,25,,0,0,No,,392,451159.851566,506147.595895,,DVRPC,0,Moderate Injury,9267009
7723877,2009110309-3515,Sep-15,2009,MERCER,Hamilton Twp (Mercer Co),1/24/2009 0:00,Saturday,January,12/31/1899 12:47,1,HAMILTON TWP PD (MERCER),,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,NJ 33,South,33,,33,1.8,State Highway,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,,At,NULL,JOHNSTON AVE,NULL,,NULL,30,25,40.22832,74.72815,No,,384,428425.377682,508167.391672,,DVRPC,0,Pain,9009582
7723295,2009110309-22954,09-22954,2009,MERCER,Hamilton Twp (Mercer Co),5/25/2009 0:00,Monday,May,12/31/1899 14:56,1,HAMILTON TWP PD (MERCER),,0,0,1,0,0,Injury,Not At Intersection,No,No,Pedalcyclist,1,KLEIN AVE,South,,,11031339,0.019,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,100,Foot,South,HAMILTON AVE,NULL,,NULL,25,,0,0,No,,459,428610.887997,505439.891743,,DVRPC,0,Pain,9102879
7725796,2.00911042009059E+016,200905962,2009,MERCER,Hightstown Borough,6/4/2009 0:00,Thursday,June,12/31/1899 16:01,1,HIGHTSTOWN PD,BOROUGH,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,MORRISON AVE,NULL,,,11041088,0.45,Municipal,Straight and Grade,Blacktop,Wet,Daylight,Rain,None,None,,At,NULL,SUMMIT STREET,NULL,,NULL,25,25,0,0,No,,111,483218.656189,522701.209428,,DVRPC,0,Pain,9138667
7726247,20091106HT2009-014745,HT2009-014745,2009,MERCER,Hopewell Twp (Mercer Co),6/30/2009 0:00,Tuesday,June,12/31/1899 12:44,1,HOPEWELL TWP PD,53,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,ROUTE 579,North,579,,579,8.16,County,Straight and Grade,Blacktop,Dry,Daylight,Clear,None,None,,At,NULL,WOOSAMONSA RD,NULL,,NULL,45,25,40.34223,74.85115,No,,16,394248.28,549772.89,,DVRPC,0,Moderate Injury,9137015
7726139,20091106HT2009-009569,HT2009-009569,2009,MERCER,Hopewell Twp (Mercer Co),4/27/2009 0:00,Monday,April,12/31/1899 20:05,1,HOPEWELL TWP PD,51 NORTH,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,MERCER COUNTY 640,East,640,,11000640,0,County,Curve and Grade,Blacktop,Dry,Dark (Street LIghts On/ spot),Clear,None,None,,At,NULL,PENNINGTON ROAD,NULL,,NULL,25,40,40.30864,74.7864,No,,40,412254.32,537470.99,,DVRPC,0,Pain,9083764
7726127,20091106HT2009-008942,HT2009-008942,2009,MERCER,Hopewell Twp (Mercer Co),4/20/2009 0:00,Monday,April,12/31/1899 6:02,1,HOPEWELL TWP PD,51,0,0,1,0,0,Injury,Not At Intersection,No,No,Pedalcyclist,1,MERCER COUNTY 624,East,624,,11000624,1.08,County,Straight and Level,Blacktop,Dry,Dawn,Clear,None,None,150,Foot,West,OLD MILL RD,NULL,,NULL,45,25,40.33601,74.77207,No,,31,416283.17,547430.18,,DVRPC,0,Moderate Injury,9080594
7727697,2009110709-6352-AC,09-6352-AC,2009,MERCER,Lawrence Twp (Mercer Co),2/11/2009 0:00,Wednesday,February,12/31/1899 8:00,1,LAWRENCE TWP PD,,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,ROUTE 546,West,546,,546,8.38,County,Straight and Level,Blacktop,Wet,Daylight,Clear,None,None,,At,South,FRANKLIN RD / LEWISVILLE RD,NULL,,NULL,45,25,40.28866,74.72932,No,,192,428154.02,530145.65,,DVRPC,0,Moderate Injury,9022971
7726780,2009110709-16528-AC,09-16528-AC,2009,MERCER,Lawrence Twp (Mercer Co),4/18/2009 0:00,Saturday,April,12/31/1899 13:55,1,LAWRENCE TWP PD,,0,0,1,0,0,Injury,Not At Intersection,No,No,Pedalcyclist,1,ROUTE 533,West,533,,533,6.71,County,Straight and Level,Blacktop,Dry,Daylight,Clear,None,NULL,500,Foot,West,CR 608 / LAWRENCE STA. RD,NULL,,NULL,45,45,40.27938,74.67082,No,,185,444467.897663,526729.815021,,DVRPC,0,Moderate Injury,9081569
7726949,2009110709-24467-AC,09-24467-AC,2009,MERCER,Lawrence Twp (Mercer Co),6/14/2009 0:00,Sunday,June,12/31/1899 11:45,1,LAWRENCE TWP PD,,0,0,1,0,0,Injury,Not At Intersection,No,No,Pedalcyclist,1,ROUTE 583,NULL,583,,583,1.68,Municipal,Curve and Level,Blacktop,Dry,Daylight,Clear,Painted Median,None,40,Foot,North,IRWIN PL,NULL,,NULL,25,25,40.25734,74.73612,No,,220,426226.649371,518741.326596,,DVRPC,0,Pain,9124978
7728003,2009110809-3382,Sep-82,2009,MERCER,Pennington Borough,8/16/2009 0:00,Sunday,August,12/31/1899 12:20,1,PENNINGTON BORO PD,,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,WEST DELAWARE,West,,,11081029,0.28,County,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,,At,NULL,GREEN STREET,NULL,,NULL,25,30,0,0,No,,716,410253.580735,544456.235407,,DVRPC,0,Moderate Injury,9194146
7728156,2009110909-7908,Sep-08,2009,MERCER,Princeton Borough,5/14/2009 0:00,Thursday,May,12/31/1899 17:27,1,PRINCETON BORO PD,,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,HARRISON ST,NULL,,,11091239,0.17,Municipal,Straight and Level,Blacktop,Dry,Daylight,Overcast,None,None,,At,NULL,PELHAM ST,NULL,,NULL,25,25,0,0,No,,94,451831.787213,553443.072674,,DVRPC,0,Moderate Injury,9094109
7728198,200911092009-009955,2009-009955,2009,MERCER,Princeton Borough,6/16/2009 0:00,Tuesday,June,12/31/1899 10:01,1,PRINCETON BORO PD,,0,0,1,0,0,Injury,Not At Intersection,No,No,Pedalcyclist,1,WITHERSPOON ST,NULL,,,11091241,0.21,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,5,Foot,South,GREEN STREET,NULL,,NULL,25,25,40.35254,74.661,No,,124,447255.78,553373.14,,DVRPC,0,Moderate Injury,9120153
7728070,2009110909-13389,09-13389,2009,MERCER,Princeton Borough,8/20/2009 0:00,Thursday,August,12/31/1899 22:12,1,PRINCETON BORO PD,,0,0,1,0,0,Injury,At Intersection,Yes,No,Pedalcyclist,1,NJ 27,NULL,27,,27,1.07,State Highway,Straight and Level,Blacktop,Dry,Dark (Street Lights On/ continuous),Clear,None,None,,At,NULL,HARRISON ST,NULL,,NULL,30,25,40.35398,74.6454,No,,136,451603.324749,553892.411015,,DVRPC,0,Moderate Injury,9185939
7728068,2009110909-12869,09-12869,2009,MERCER,Princeton Borough,8/11/2009 0:00,Tuesday,August,12/31/1899 20:09,1,PRINCETON BORO PD,,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,PROSPECT AVE,NULL,,,11091240,0.42,Municipal,Straight and Level,Blacktop,Wet,Dark (Street Lights On/ continuous),Rain,None,None,,At,NULL,FITZRANDOLPH ROAD,NULL,,NULL,25,25,40.34984,74.64753,No,,136,451005.818507,552384.206644,,DVRPC,0,Moderate Injury,9175409
7728077,2009110909-14837,09-14837,2009,MERCER,Princeton Borough,9/14/2009 0:00,Monday,September,12/31/1899 16:22,1,PRINCETON BORO PD,,0,0,1,0,0,Injury,Not At Intersection,No,No,Pedalcyclist,1,WITHERSPOON ST,NULL,,,11091241,0.21,Municipal,Straight and Grade,Blacktop,Dry,Daylight,Clear,None,None,5,Foot,South,GREEN ST.,NULL,,NULL,25,25,40.35254,74.661,No,,98,447255.78,553373.14,,DVRPC,0,Moderate Injury,9204105
7728096,2009110909-1827,09-1827,2009,MERCER,Princeton Borough,2/2/2009 0:00,Monday,February,12/31/1899 17:43,1,PRINCETON BORO PD,,0,0,1,0,0,Injury,Not At Intersection,No,No,Pedalcyclist,1,HAMILTON AVE,NULL,,,11091086,2.028,Municipal,Straight and Level,Blacktop,Dry,Dark (No Street Lights),Clear,None,None,10,Foot,West,SNOWDEN LANE,NULL,,NULL,25,25,0,0,No,,129,452784.74192,555552.975952,,DVRPC,0,Moderate Injury,9028456
7728631,2009111009-17151,09-17151,2009,MERCER,Princeton Township,10/13/2009 0:00,Tuesday,October,12/31/1899 19:04,1,PRINCETON TWP PD,,0,0,1,0,0,Injury,Not At Intersection,No,No,Pedalcyclist,1,ROUTE 571,NULL,571,,571,43.6,County,Straight and Grade,Blacktop,Dry,Dark (Street Lights Off),Clear,None,None,500,Foot,North,FACULTY RD.,NULL,,NULL,25,25,40.34471,74.65265,No,,95,449575.99733,550516.53201,,DVRPC,0,Moderate Injury,9247658
7728880,200911102009-15839,2009-15839,2009,MERCER,Princeton Township,9/21/2009 0:00,Monday,September,12/31/1899 11:42,1,PRINCETON TWP PD,,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,NORTH HARRISON STREET,NULL,,,11091239,1.1,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,Grass Median,None,,At,NULL,VALLEY ROAD,NULL,,NULL,30,25,0,0,No,,69,449443.560711,557684.177219,,DVRPC,0,Pain,9212902
7728548,2009111009-13620,09-13620,2009,MERCER,Princeton Township,8/16/2009 0:00,Sunday,August,12/31/1899 10:02,1,PRINCETON TWP PD,,0,0,1,0,0,Injury,Not At Intersection,No,No,Pedalcyclist,1,MERCER COUNTY 629,NULL,629,,11000629,,County,Straight and Level,Blacktop,Dry,Daylight,Clear,Curbed Median,None,45,Foot,North,TERHUNE ROAD,NULL,,NULL,30,30,0,0,No,,8,,,,DVRPC,0,Pain,9184942
7728496,2009111009-11821,09-11821,2009,MERCER,Princeton Township,7/13/2009 0:00,Monday,July,12/31/1899 17:01,1,PRINCETON TWP PD,,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,JEFFERSON ROAD,NULL,,,11091242,0.95,Municipal,Straight and Grade,Blacktop,Dry,Daylight,Clear,None,None,,At,NULL,TERHUNE ROAD,NULL,,NULL,25,25,0,0,No,,84,447331.10157,557553.584557,,DVRPC,0,Pain,9152652
7728701,2009111009-20026,09-20026,2009,MERCER,Princeton Township,12/2/2009 0:00,Wednesday,December,12/31/1899 16:25,1,PRINCETON TWP PD,,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,US 206,NULL,206,,206,55.45,State Highway,Straight and Grade,Blacktop,Wet,Dusk,Rain,None,None,,At,NULL,JEFFERSON ROAD,NULL,,NULL,35,25,40.36757,74.66372,No,,85,446506.208176,558851.712748,,DVRPC,0,Pain,9276885
7728576,2009111009-14592,09-14592,2009,MERCER,Princeton Township,9/1/2009 0:00,Tuesday,September,12/31/1899 13:51,1,PRINCETON TWP PD,,0,0,1,0,0,Injury,Not At Intersection,No,No,Pedalcyclist,1,WALNUT LANE,NULL,,,11091145,0.519,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,100,Foot,North,FRANKLIN AVENUE,NULL,,NULL,25,25,0,0,No,,87,448909.097524,555763.215184,,DVRPC,0,Pain,9193164
7728600,2009111009-15834,09-15834,2009,MERCER,Princeton Township,9/21/2009 0:00,Monday,September,12/31/1899 10:53,1,PRINCETON TWP PD,,0,0,1,0,0,Injury,Not At Intersection,No,No,Pedalcyclist,1,TERHUNE ROAD,NULL,,,11101147,0.629,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,100,Foot,East,N HARRISON STREET,NULL,,NULL,30,30,0,0,No,,98,449201.799972,558250.835023,,DVRPC,0,Moderate Injury,9212900
7730948,2009111109016010,9016012,2009,MERCER,Trenton City,9/4/2009 0:00,Friday,September,12/31/1899 16:06,1,TRENTON PD,PATROL/SOUTH 1,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,S STOCKTON ST,South,,,11111549,0.28,Municipal,Straight and Grade,Blacktop,Dry,Daylight,Clear,None,None,,At,NULL,ERNIE KOVACS PL,NULL,,NULL,25,25,0,0,No,,331,419669.042564,505026.388623,,DVRPC,0,Pain,9200532
7729612,2009111109-060201,09-060201,2009,MERCER,Trenton City,4/10/2009 0:00,Friday,April,12/31/1899 20:45,1,TRENTON PD,PATROL,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,S LOGAN AVE,NULL,,,11111085,0.42,Municipal,Straight and Level,Blacktop,Wet,Dark (No Street Lights),Rain,None,None,,At,NULL,NJ 33,NULL,,NULL,25,85,0,0,No,,***,426759.129925,507146.419987,,DVRPC,0,Pain,9067964
7729627,2009111109-24976,09-24976,2009,MERCER,Trenton City,6/6/2009 0:00,Saturday,June,12/31/1899 10:47,1,HAMILTON TWP PD (MERCER),,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,MERCER COUNTY 606,North,606,,11000606,1.67,County,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,,At,NULL,NEWKIRK AVE.,NULL,,NULL,25,25,40.22072,74.729,No,,445,428180.109156,505398.564615,,DVRPC,0,Pain,9109801
7730387,2009111109012080,9012085,2009,MERCER,Trenton City,7/7/2009 0:00,Tuesday,July,12/31/1899 9:03,1,TRENTON PD,PATROL,0,0,1,0,0,Injury,Not At Intersection,No,No,Pedalcyclist,1,FERRY ST,East,,,11111448,0.03,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,,NULL,East,S WARREN ST,NULL,,NULL,25,25,0,0,No,,596,418428.78465,501509.592363,,DVRPC,0,Moderate Injury,9144822
7729273,20091111051-09003042,051-09003042,2009,MERCER,Trenton City,2/20/2009 0:00,Friday,February,12/31/1899 11:51,1,TRENTON PD,PATROL,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,SOUTH STOCKTON,NULL,,,11111549,0.32,Municipal,Straight and Grade,Blacktop,Dry,Daylight,Clear,None,None,,At,NULL,EAST FRONT STREET,NULL,,NULL,25,25,0,0,No,,288,419683.324131,504810.834081,,DVRPC,0,Moderate Injury,9026508
7730753,2009111109014690,9014697,2009,MERCER,Trenton City,8/14/2009 0:00,Friday,August,12/31/1899 20:52,1,TRENTON PD,PATROL,0,0,1,0,0,Injury,Not At Intersection,No,No,Pedalcyclist,1,E STATE ST,West,,,11000635,0.46,Municipal,Straight and Level,Blacktop,Dry,Dark (Street Lights On/ continuous),Clear,Painted Median,None,,NULL,NULL,CR 626,NULL,,NULL,25,25,0,0,No,,602,423088.516328,506167.738091,,DVRPC,0,Pain,9183029
7731357,2009111109018720,9018727,2009,MERCER,Trenton City,10/18/2009 0:00,Sunday,October,12/31/1899 14:40,1,TRENTON PD,WEST/PATROL,0,0,1,0,0,Injury,Not At Intersection,No,No,Pedalcyclist,1,ELMHURST AVE,South,,,11111302,0.16,Municipal,Straight and Grade,Blacktop,Water (Standing/Moving),Daylight,Clear,None,None,,NULL,NULL,BELLEVUE AVE,NULL,,NULL,56,25,0,0,No,,445,412793.560087,510160.599982,,DVRPC,0,Moderate Injury,9229333
7731685,2009111109020940,9020945,2009,MERCER,Trenton City,11/24/2009 0:00,Tuesday,November,12/31/1899 17:16,1,TRENTON PD,EAST,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,ANDERSON ST,West,,,11111159,0.15,Municipal,Straight and Level,Blacktop,Dry,Dark (Street Lights On/ continuous),Clear,None,None,,At,NULL,WILLIAM ST,NULL,,NULL,25,25,0,0,No,,609,424455.311049,500151.855853,,DVRPC,0,Moderate Injury,9275176
7732277,20091111TCNJ#2009-01854,TCNJ#2009-01854,2009,MERCER,Trenton City,3/5/2009 0:00,Thursday,March,12/31/1899 11:35,99,COLLEGE OF NEW JERSEY,,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,WEST METZGER DRIVE,NULL,,,,,State Park or Institution,Straight and Level,Blacktop,Wet,Daylight,Clear,None,None,,At,NULL,STREET 3,NULL,,NULL,25,25,0,0,No,BICYCLE OPERATED BY B1 PEDALCYCLIST,75,,,,DVRPC,0,Pain,9041815
7731238,2009111109017950,9017952,2009,MERCER,Trenton City,10/6/2009 0:00,Tuesday,October,12/31/1899 5:59,1,TRENTON PD,EAST,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,S CLINTON AVE,North,,,11031969,2.25,Municipal,Straight and Level,Blacktop,Dry,Dark (Street Lights On/ continuous),Clear,None,None,,At,NULL,LIBERTY ST,NULL,,NULL,25,25,40.20522,74.74149,No,,123,424686.74,499757.87,,DVRPC,0,Pain,9229052
7731625,2009111109020490,9020491,2009,MERCER,Trenton City,11/17/2009 0:00,Tuesday,November,12/31/1899 10:58,1,TRENTON PD,EAST,0,0,1,0,0,Injury,Not At Intersection,No,No,Pedalcyclist,1,QUINTIN AVE,NULL,,,11111539,0.16,Municipal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,CULBERTSON AVE,NULL,,NULL,25,25,40.21982,74.73982,No,,517,425148.684782,505073.632828,,DVRPC,0,Pain,9260207
7732342,200911122009-005058,2009-005058,2009,MERCER,Washington Twp  (Mercer Co),3/6/2009 0:00,Friday,March,12/31/1899 16:42,1,ROBBINSVILLE TWP PD,,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,PERRINEVILLE RD,South,,,11121043,2.14,Municipal,Straight and Level,Blacktop,Dry,Daylight,Clear,None,None,,At,South,ALLENS ROAD,NULL,,NULL,45,50,40.23237,74.54033,No,,38,480864.208519,509562.22009,,DVRPC,0,Moderate Injury,9045947
7732455,200911122009-014115,2009-014115,2009,MERCER,Washington Twp  (Mercer Co),7/4/2009 0:00,Saturday,July,12/31/1899 19:30,1,ROBBINSVILLE TWP PD,,0,0,1,0,0,Injury,At Intersection,No,No,Pedalcyclist,1,PARK STREET,South,,,11121311,0.11,Municipal,Straight and Level,Blacktop,Dry,Dusk,Clear,None,None,,At,NULL,HERITAGE STREET ALLEYWAY,NULL,,NULL,25,25,0,0,No,,522,458217.980901,504983.274465,,DVRPC,0,Moderate Injury,9142820
