"ID","DOT_WEB_ID","CASE_NUMBER","CRASH_YEAR","COUNTY","MUNICIPALITY","CRASH_DATE","CRASH_DAY_OF_WEEK","CRASH_MONTH","CRASH_TIME","POLICE_DEPT_CODE","POLICE_DEPARTMENT","POLICE_STATION","TOTAL_KILLED","TOTAL_INCAPACITATED","TOTAL_INJURED","PEDESTRIANS_KILLED","PEDESTRIANS_INJURED","SEVERITY","INTERSECTION","ALCOHOL_INVOLVED","HAZMAT_INVOLVED","CRASH_TYPE","TOTAL_VEHICLES_INVOLVED","CRASH_LOCATION","LOCATION_DIRECTION","ROUTE","ROUTE_SUFFIX","SRI","MILEPOST","ROAD_SYSTEM","ROAD_CHARACTER","ROAD_SURFACE_TYPE","SURFACE_CONDITION","LIGHT_CONDITION","ENVIRONMENTAL_CONDITION","ROAD_DIVIDED_BY","TEMP_TRAFFIC_CONTROL_ZONE","DISTANCE_TO_CROSS_STREET","UNIT_OF_MEASUREMENT","DIRECTION_FROM_CROSS_STREET","CROSS_STREET_NAME","IS_RAMP","RAMP_TO_FROM_ROUTE_NAME","RAMP_TO_FROM_ROUTE_DIRECTION","POSTED_SPEED","POSTED_SPEED_CROSS_STREET","LATITUDE","LONGITUDE","CELL_PHONE_IN_USE","OTHER_PROPERTY_DAMAGE","REPORTING_BADGE_NO","X","Y","CRASH_NARRATIVE","MPO","TOTAL_PEDESTRIANS_INVOLVED","EPDO","DLN"
3444147,"20101103D020-2010-904A","D020-2010-904A",2010,"MERCER","Hamilton Twp (Mercer Co)","2010-09-10","Friday","September","07:02:00",2,"NEW JERSEY STATE POLICE","MOORESTOWN",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Non-fixed Object",2,"I-95  N.J. TURNPIKE","South",95,"","00000095",13.45,"State/Interstate Authority","Straight and Level","Blacktop","Dry","Daylight","Clear","Barrier Median","None",NA,"NULL","NULL","","NULL","","NULL",65,NA,40.17788,-74.62827,"No","NONE","636",456284.304214,489735.538085,NA,"DVRPC",0,"PDO",10201218
3444151,"20101103D0202010-727A","D0202010-727A",2010,"MERCER","Hamilton Twp (Mercer Co)","2010-07-22","Thursday","July","17:38:00",2,"NEW JERSEY STATE POLICE","MOORESTOWN",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Struck Parked Vehicle",2,"I-95  N.J. TURNPIKE","North",95,"","00000095",13.35,"State/Interstate Authority","Straight and Level","Blacktop","Dry","Daylight","Clear","Barrier Median","None",NA,"NULL","NULL","","NULL","","NULL",65,NA,40.17703,-74.62978,"No","NONE","590",455861.876714,489427.062138,NA,"DVRPC",0,"PDO",10160966
3444155,"20101103D020201000114A","D020201000114A",2010,"MERCER","Hamilton Twp (Mercer Co)","2010-02-06","Saturday","February","15:35:00",2,"NEW JERSEY STATE POLICE","MOORESTOWN",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Struck Parked Vehicle",2,"I-95  N.J. TURNPIKE","North",95,"","00000095",11.65,"State/Interstate Authority","Straight and Level","Blacktop","Snowy","Daylight","Snow","None","None",NA,"NULL","NULL","","NULL","","NULL",NA,NA,40.16084,-74.65417,"No","","658",449037.418657,483541.028992,NA,"DVRPC",0,"PDO",10023597
3444163,"20101103D020201000672A","D020201000672A",2010,"MERCER","Hamilton Twp (Mercer Co)","2010-07-12","Monday","July","01:33:00",2,"NEW JERSEY STATE POLICE","MOORESTOWN/D020",0,0,4,0,0,"Injury","Not At Intersection","No","No","Other",2,"I-95  N.J. TURNPIKE","South",95,"","00000095",12.85,"State/Interstate Authority","Straight and Level","Blacktop","Dry","Dark (No Street Lights)","Clear","Barrier Median","None",NA,"NULL","NULL","","NULL","","NULL",65,NA,40.18466,-74.61621,"No","","701",453756.760461,487886.659586,NA,"DVRPC",0,"Moderate Injury",10185175
3444164,"20101103D020201000714A","D020201000714A",2010,"MERCER","Hamilton Twp (Mercer Co)","2010-07-20","Tuesday","July","14:58:00",2,"NEW JERSEY STATE POLICE","MOORESTOWN/D020",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Fixed Object",1,"I-95  N.J. TURNPIKE","North",95,"","00000095",13.15,"State/Interstate Authority","Straight and Level","Blacktop","Dry","Daylight","Clear","Barrier Median","None",NA,"NULL","NULL","","NULL","","NULL",65,NA,40.17534,-74.63279,"No","NJTP SIGN-P.O. BOX 5042 WOODBRIDGE NJ 07095 * REF 25 PROGRESSIVE","701",455018.971229,488811.711564,NA,"DVRPC",0,"PDO",10173048
3444168,"20101103D020201000854A","D020201000854A",2010,"MERCER","Hamilton Twp (Mercer Co)","2010-08-23","Monday","August","15:09:00",2,"NEW JERSEY STATE POLICE","MOORESTOWN D020",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Backing",2,"I-95  N.J. TURNPIKE","North",95,"","00000095",13.35,"State/Interstate Authority","Straight and Level","Blacktop","Wet","Daylight","Rain","None","None",NA,"NULL","NULL","","NULL","","NULL",65,NA,40.18466,-74.61621,"No","NONE","702",455861.876714,489427.062138,NA,"DVRPC",0,"PDO",10198181
3444169,"20101103D020201000856A","D020201000856A",2010,"MERCER","Hamilton Twp (Mercer Co)","2010-08-23","Monday","August","17:02:00",2,"NEW JERSEY STATE POLICE","MOORESTOWN D020",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Fixed Object",2,"I-95  N.J. TURNPIKE","North",95,"","00000095",13.65,"State/Interstate Authority","Straight and Level","Blacktop","Wet","Daylight","Rain","Barrier Median","None",NA,"NULL","NULL","","NULL","","NULL",65,NA,40.18466,-74.61621,"No","","702",457127.209854,490352.231112,NA,"DVRPC",0,"PDO",10193044
3444178,"20101103D020201001303A","D020201001303A",2010,"MERCER","Hamilton Twp (Mercer Co)","2010-12-17","Friday","December","14:13:00",1,"MORRISTOWN PD","STATE POLICE",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Rear End",2,"I-95  N.J. TURNPIKE","North",95,"","00000095",13.75,"State/Interstate Authority","Straight and Level","Blacktop","Dry","Daylight","Clear","Barrier Median","None",NA,"NULL","NULL","","NULL","","NULL",65,NA,40.18042,-74.62375,"No","NONE","702",457549.058423,490659.234253,NA,"DVRPC",0,"PDO",10294692
3444180,"20101103D02020?-55A","D02020?-55A",2010,"MERCER","Hamilton Twp (Mercer Co)","2010-01-20","Wednesday","January","18:16:00",2,"NEW JERSEY STATE POLICE","MOORESTOWN",0,0,1,0,0,"Injury","Not At Intersection","No","No","Fixed Object",1,"I-95  N.J. TURNPIKE","NULL",95,"","00000095",14.25,"State/Interstate Authority","Straight and Level","Blacktop","Dry","Dark (Street LIghts On/ spot)","Clear","Barrier Median","None",NA,"NULL","NULL","","NULL","","NULL",65,NA,40.18466,-74.61621,"No","","630",459656.109107,492201.223302,NA,"DVRPC",0,"Pain",10006941
3444184,"20101103I-2010-015709","I-2010-015709",2010,"MERCER","Hamilton Twp (Mercer Co)","2010-07-28","Wednesday","July","15:32:00",1,"ROBBINSVILLE TWP PD","",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Side Swipe",2,"US 130","North",130,"","00000130",61.96,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","Grass Median","None",NA,"NULL","NULL","","NULL","","NULL",55,NA,40.20796,-74.62941,"No","NONE","537",455980.899887,500693.8478,NA,"DVRPC",0,"PDO",10179807
3444199,"20101104201000294","201000294",2010,"MERCER","Hightstown Borough","2010-01-09","Saturday","January","16:14:00",1,"HIGHTSTOWN PD","",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Rear End",2,"NJ 33","North",33,"","00000033",14.21,"State Highway","Curve and Grade","Blacktop","Dry","Daylight","Clear","None","None",75,"Foot","East","SOUTH MAIN STREET","NULL","","NULL",25,NA,40.26947,-74.52322,"No","","112",485644.73583,523074.267253,NA,"DVRPC",0,"PDO",10028764
3444267,"20101105HB2010-000135","HB2010-000135",2010,"MERCER","Hopewell Borough","2010-01-14","Thursday","January","16:37:00",1,"HOPEWELL TWP PD","HOPEWELL BOROU",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Struck Parked Vehicle",2,"COLUMBIA AVE","East",NA,"","11051089",0.46,"Municipal","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","None","None",528,"Foot","East","SOUTH GREENWOOD AVE","NULL","","NULL",25,25,40.38824,-74.76117,"No","","039",419375.6,566446.59,NA,"DVRPC",0,"PDO",10006404
3444268,"20101105HB2010-000530","HB2010-000530",2010,"MERCER","Hopewell Borough","2010-02-18","Thursday","February","08:40:00",1,"HOPEWELL TWP PD","52 ZONE",0,0,2,0,0,"Injury","Not At Intersection","No","No","Same Direction - Rear End",3,"ROUTE 518","East",518,"","00000518",10.3,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",528,"Foot","West","S GREENWOOD AV","NULL","","NULL",30,25,40.38916,-74.76195,"No","","043",419160.42,566782.67,NA,"DVRPC",0,"Moderate Injury",10048180
3444274,"20101105HB2010-002256","HB2010-002256",2010,"MERCER","Hopewell Borough","2010-06-30","Wednesday","June","14:23:00",1,"HOWELL TWP PD","52 ZONE",0,0,0,0,0,"Property Damage","At Intersection","No","No","Other",2,"ROUTE 518","East",518,"","00000518",10.3,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","S GREENWOOD AVENUE","NULL","","NULL",30,25,40.38916,-74.76195,"No","","043",419160.42,566782.67,NA,"DVRPC",0,"PDO",10152389
3444281,"2010110610013679","10013679",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-09-01","Wednesday","September","18:14:00",1,"TRENTON PD","WEST DIST",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Struck Parked Vehicle",2,"NJ 31","NULL",31,"","00000031",12.27,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"NULL","NULL","","NULL","","NULL",25,NA,40.38326,-74.81903,"No","","603",403253.86,564684.83,NA,"DVRPC",0,"PDO",10195656
3444285,"20101106C060-2010-00015A","C060-2010-00015A",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-01-05","Tuesday","January","17:22:00",2,"NEW JERSEY STATE POLICE","HAMILTON-SUB",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Rear End",2,"I-95 MERCER COUNTY","South",95,"M","00000095M",4,"Interstate","Curve and Level","Blacktop","Dry","Dark (No Street Lights)","Clear","Grass Median","None",NA,"NULL","NULL","","From","NJ 31","South Bound",65,NA,40.28967,-74.79039,"No","","697",411120.980769,530564.921538,NA,"DVRPC",0,"PDO",10009007
3444286,"20101106C060-2010-00186A","C060-2010-00186A",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-02-13","Saturday","February","14:21:00",2,"NEW JERSEY STATE POLICE","HAMILTON-SUB",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Backing",2,"I-95 MERCER COUNTY","North",95,"M","00000095M",4,"Interstate","Straight at Hillcrest","Blacktop","Icy","Daylight","Clear","None","None",NA,"NULL","North","","To","NJ 31","North Bound",65,NA,40.28967,-74.79039,"No","NONE","702",411120.980769,530564.921538,NA,"DVRPC",0,"PDO",10037128
3444287,"20101106C060-2010-00189A","C060-2010-00189A",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-02-15","Monday","February","08:42:00",2,"NEW JERSEY STATE POLICE","HAMILTON-SUB",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Side Swipe",2,"I-95 MERCER COUNTY","South",95,"M","00000095M",4.5,"Interstate","Curve and Level","Blacktop","Dry","Daylight","Clear","Grass Median","None",NA,"NULL","NULL","","NULL","","NULL",65,NA,40.29088,-74.78119,"No","","674",413688.101463,530998.361463,NA,"DVRPC",0,"PDO",10034267
3444288,"20101106C060-2010-00260A","C060-2010-00260A",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-03-02","Tuesday","March","05:24:00",2,"NEW JERSEY STATE POLICE","HAMILTON",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Animal",1,"I-95 MERCER COUNTY","South",95,"M","00000095M",4.6,"Interstate","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","Grass Median","None",NA,"NULL","NULL","","NULL","","NULL",65,NA,40.29113,-74.77935,"No","","722",414202.410749,531086.181165,NA,"DVRPC",0,"PDO",10046675
3444290,"20101106C060-2010-00627A","C060-2010-00627A",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-05-27","Thursday","May","15:09:00",2,"NEW JERSEY STATE POLICE","HAMILTON",0,0,1,0,0,"Injury","Not At Intersection","Yes","No","Overturned",1,"I-95 MERCER COUNTY","South",95,"M","00000095M",5.2,"Interstate","Curve and Grade","Blacktop","Dry","Daylight","Clear","Grass Median","None",NA,"NULL","NULL","","NULL","","NULL",65,NA,40.29078,-74.7685,"No","","646",417228.049167,530949.210568,NA,"DVRPC",0,"Pain",10144051
3444291,"20101106C060-2010-00696A","C060-2010-00696A",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-06-08","Tuesday","June","11:45:00",2,"NEW JERSEY STATE POLICE","HAMILTON",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Side Swipe",2,"I-95 MERCER COUNTY","North",95,"M","00000095M",4.7,"Interstate","Straight and Level","Blacktop","Dry","Daylight","Clear","Grass Median","None",NA,"NULL","NULL","","NULL","","NULL",65,NA,40.29137,-74.7775,"No","","584",414717.538646,531172.634315,NA,"DVRPC",0,"PDO",10142992
3444292,"20101106C060-2010-00754A","C060-2010-00754A",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-06-22","Tuesday","June","19:11:00",2,"NEW JERSEY STATE POLICE","HAMILTON-SUB",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Fixed Object",1,"I-95 MERCER COUNTY","South",95,"M","00000095M",4.1,"Interstate","Curve and Grade","Blacktop","Wet","Dusk","Unknown","None","None",NA,"NULL","NULL","","From","NJ 31","South Bound",65,NA,40.28992,-74.78855,"No","","697",411634.734124,530652.239148,NA,"DVRPC",0,"PDO",10144071
3444293,"20101106C060-2010-00819A","C060-2010-00819A",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-07-08","Thursday","July","16:18:00",2,"NEW JERSEY STATE POLICE","HAMILTON-SUB",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Rear End",2,"I-95 MERCER COUNTY","NULL",95,"M","00000095M",4.24,"Interstate","Curve and Level","Blacktop","Dry","Daylight","Clear","Grass Median","None",NA,"NULL","NULL","","NULL","SH 31","NULL",65,NA,40.29026,-74.78596,"No","","703",412355.1,530774.1,NA,"DVRPC",0,"PDO",10159594
3444294,"20101106C060-2010-00906A","C060-2010-00906A",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-07-23","Friday","July","16:18:00",2,"NEW JERSEY STATE POLICE","HAMILTON-SUB",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Side Swipe",2,"I-95 MERCER COUNTY","South",95,"M","00000095M",5.59,"Interstate","Straight and Level","Blacktop","Dry","Daylight","Clear","Grass Median","None",NA,"NULL","NULL","","NULL","","NULL",65,NA,40.28811,-74.7621,"No","","667",419010,529972.47,NA,"DVRPC",0,"PDO",10174190
3444296,"20101106C060-2010-01104A","C060-2010-01104A",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-09-09","Thursday","September","12:32:00",2,"NEW JERSEY STATE POLICE","HAMILTON",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Side Swipe",2,"I-95 MERCER COUNTY","North",95,"M","00000095M",2.9,"Interstate","Curve and Level","Blacktop","Dry","Daylight","Clear","Barrier Median","None",NA,"NULL","NULL","","NULL","","NULL",65,NA,40.28936,-74.81086,"No","","620",405410.547153,530471.958422,NA,"DVRPC",0,"PDO",10200207
3444304,"20101106C060-2010-01614A","C060-2010-01614A",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-12-14","Tuesday","December","18:45:00",2,"NEW JERSEY STATE POLICE","HAMILTON-SUB",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Side Swipe",4,"I-95 MERCER COUNTY","South",95,"M","00000095M",4.8,"Interstate","Straight and Level","Blacktop","Dry","Dark (No Street Lights)","Clear","Grass Median","None",NA,"NULL","NULL","","NULL","","NULL",65,NA,40.29161,-74.77566,"No","","642",415230.90768,531259.300161,NA,"DVRPC",0,"PDO",10293747
3444305,"20101106C060-2010-01704A","C060-2010-01704A",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-12-30","Thursday","December","13:09:00",2,"NEW JERSEY STATE POLICE","HAMILTON-SUB",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Side Swipe",2,"I-95 MERCER COUNTY","North",95,"M","00000095M",4.9,"Interstate","Straight and Level","Blacktop","Dry","Daylight","Clear","Grass Median","None",NA,"NULL","NULL","","NULL","","NULL",65,NA,40.29179,-74.77381,"No","","697",415747.575516,531322.895496,NA,"DVRPC",0,"PDO",10301896
3444306,"20101106C060201000269A","C060201000269A",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-03-05","Friday","March","19:23:00",2,"NEW JERSEY STATE POLICE","HAMILTON",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Non-fixed Object",1,"I-95 MERCER COUNTY","South",95,"M","00000095M",5,"Interstate","Straight and Level","Blacktop","Dry","Dark (No Street Lights)","Clear","Grass Median","None",NA,"NULL","NULL","","NULL","","NULL",65,NA,40.29179,-74.77195,"No","","709",416265.787143,531322.027143,NA,"DVRPC",0,"PDO",10047186
3444307,"20101106C060201000320A","C060201000320A",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-03-19","Friday","March","08:59:00",2,"NEW JERSEY STATE POLICE","HAMILTON SUB",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Same Direction - Side Swipe",2,"I-95 MERCER COUNTY","South",95,"M","00000095M",4,"Interstate","Curve and Level","Blacktop","Dry","Daylight","Clear","Grass Median","None",NA,"NULL","NULL","","To","ROUTE 31","NULL",65,NA,40.28967,-74.79039,"No","NONE","724",411120.980769,530564.921538,NA,"DVRPC",0,"PDO",10061182
3444311,"20101106C060201000963A","C060201000963A",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-08-05","Thursday","August","17:11:00",2,"NEW JERSEY STATE POLICE","HAMILTON",0,0,2,0,0,"Injury","Not At Intersection","No","No","Same Direction - Rear End",2,"I-95 MERCER COUNTY","North",95,"M","00000095M",4,"Interstate","Curve and Grade","Blacktop","Dry","Daylight","Clear","Grass Median","None",NA,"NULL","NULL","","From","NJ 31","South Bound",65,NA,40.28967,-74.79039,"No","","670",411120.980769,530564.921538,NA,"DVRPC",0,"Moderate Injury",10185643
3444316,"20101106C060201001674A","C060201001674A",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-12-25","Saturday","December","22:50:00",2,"NEW JERSEY STATE POLICE","HAMILTON",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Animal",1,"I-95 MERCER COUNTY","South",95,"M","00000095M",5.59,"Interstate","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","Barrier Median","None",NA,"NULL","NULL","","NULL","","NULL",65,NA,40.28811,-74.7621,"No","","712",419010,529972.47,NA,"DVRPC",0,"PDO",10301885
3444341,"20101106HT-2010-014361","HT-2010-014361",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-07-20","Tuesday","July","18:03:00",1,"HOPEWELL TWP PD","51 SOUTH",0,0,1,0,0,"Injury","At Intersection","No","No","Right Angle",2,"MERCER COUNTY 611","South",611,"","11000611",3.55,"County","Straight and Grade","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","CR 546","NULL","","NULL",40,45,40.30894,-74.81279,"No","","016",404895.11,537605.32,NA,"DVRPC",0,"Pain",10154366
3444344,"20101106HT2010-000028","HT2010-000028",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-01-01","Friday","January","08:52:00",1,"HOPEWELL TWP PD","52 ZONE",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Fixed Object",1,"MERCER COUNTY 654","East",654,"","11000654",1.15,"County","Curve and Grade","Blacktop","Icy","Daylight","Clear","None","None",528,"Foot","West","MOORE'S MILL-MT ROSE","NULL","","NULL",45,35,40.36632,-74.78508,"No","GUIDE RAIL SUSTAINED MINOR DAMAGE","043",412689.765956,558482.817885,NA,"DVRPC",0,"PDO",10000866
3444345,"20101106HT2010-000082","HT2010-000082",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-01-02","Saturday","January","09:18:00",1,"HOPEWELL TWP PD","52 ZONE",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Animal",1,"ROUTE 518","West",518,"","00000518",8.61,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",2640,"Foot","East","STONY BROOK RD","NULL","","NULL",40,40,40.38674,-74.79294,"No","","045",410526.15,565928.37,NA,"DVRPC",0,"PDO",10000427
3444350,"20101106HT2010-000412","HT2010-000412",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-01-06","Wednesday","January","17:10:00",1,"HOPEWELL TWP PD","51 SOUTH",0,0,0,0,0,"Property Damage","At Intersection","No","No","Same Direction - Rear End",2,"ROUTE 546","East",546,"","00000546",5.27,"County","Curve and Level","Blacktop","Dry","Dusk","Clear","Curbed Median","None",NA,"At","NULL","CR 632 / PENNINGTON - LAWRENCEVILLE","NULL","","NULL",40,45,40.30946,-74.77632,"No","","046",415066.866578,537761.073374,NA,"DVRPC",0,"PDO",10004325
3444351,"20101106HT2010-000417","HT2010-000417",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-01-06","Wednesday","January","17:35:00",1,"HOPEWELL TWP PD","52",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Animal",1,"MERCER COUNTY 654","West",654,"","11000654",0.99,"County","Straight and Level","Blacktop","Dry","Dark (No Street Lights)","Clear","None","None",2640,"Foot","East","CR 612","NULL","","NULL",40,40,40.36525,-74.78756,"No","","032",411998.545384,558095.326663,NA,"DVRPC",0,"PDO",10004321
3444352,"20101106HT2010-000426","HT2010-000426",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-01-06","Wednesday","January","19:29:00",1,"HOPEWELL TWP PD","52",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Animal",1,"ROUTE 579","South",579,"","00000579",10.32,"Municipal","Straight and Level","Blacktop","Dry","Dark (No Street Lights)","Clear","None","None",300,"Foot","South","CR 518","NULL","","NULL",45,50,40.37203,-74.8481,"No","","033",395139.84,560622.76,NA,"DVRPC",0,"PDO",10000864
3444353,"20101106HT2010-000530","HT2010-000530",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-01-07","Thursday","January","22:35:00",1,"HOPATCONG PD","52 ZONE",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Animal",1,"ROUTE 569","North",569,"","00000569",5.76,"County","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","None","None",1320,"Foot","North","CLEVELAND RD","NULL","","NULL",45,25,40.35815,-74.73202,"No","","039",427467.51562,555460.071274,NA,"DVRPC",0,"PDO",10004326
3444354,"20101106HT2010-000576","HT2010-000576",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-01-08","Friday","January","18:04:00",1,"HOPEWELL TWP PD","53 ZONE",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Animal",1,"ROUTE 579","South",579,"","00000579",6.19,"County","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","None","None",528,"Foot","South","PENNINGTON TITSVILLE RD","NULL","","NULL",45,40,40.31454,-74.851,"No","","039",394249.581329,539683.735997,NA,"DVRPC",0,"PDO",10004322
3444356,"20101106HT2010-000579","HT2010-000579",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-01-08","Friday","January","18:34:00",1,"HOPEWELL TWP PD","53",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Animal",1,"ROUTE 579","North",579,"","00000579",8.05,"County","Straight and Level","Blacktop","Dry","Dark (No Street Lights)","Clear","None","None",2640,"Foot","South","HARBOURTON WOODSVILLE RD / PLEASANT","NULL","","NULL",50,45,40.34068,-74.85058,"No","","033",394402.615958,549207.043389,NA,"DVRPC",0,"PDO",10004319
3444357,"20101106HT2010-000632","HT2010-000632",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-01-09","Saturday","January","18:39:00",1,"HOPEWELL TWP PD","51S",0,0,0,0,0,"Property Damage","At Intersection","No","No","Animal",1,"BULL RUN RD","West",NA,"","11021392",0.95,"Municipal","Straight and Level","Blacktop","Dry","Dark (No Street Lights)","Clear","None","None",NA,"At","NULL","BUTTERNUT LANE","NULL","","NULL",40,25,40.28808,-74.78039,"No","","017",413907.289515,529976.148892,NA,"DVRPC",0,"PDO",10004324
3444358,"20101106HT2010-000741","HT2010-000741",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-01-11","Monday","January","10:11:00",1,"HOPEWELL TWP PD","51 SOUTH",0,0,0,0,0,"Property Damage","At Intersection","No","No","Same Direction - Side Swipe",2,"NJ 31","NULL",31,"","00000031",6.09,"State Highway","Curve and Level","Blacktop","Dry","Daylight","Clear","Grass Median","None",NA,"At","NULL","ROUTE 546/BLACKWELL RD/CR 640/S MAI","NULL","","NULL",45,40,40.30797,-74.78595,"No","","044",412379.49302,537227.42096,NA,"DVRPC",0,"PDO",10006463
3444359,"20101106HT2010-000782","HT2010-000782",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-01-11","Monday","January","19:25:00",1,"HOPEWELL TWP PD","53 ZONE",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Animal",1,"ROUTE 579","North",579,"","00000579",7.01,"County","Curve and Grade","Blacktop","Dry","Dark (Street LIghts On/ spot)","Clear","None","None",2640,"Foot","North","CHURCH RD","NULL","","NULL",50,NA,40.32584,-74.85096,"No","","042",394275.781739,543802.334885,NA,"DVRPC",0,"PDO",10004320
3444360,"20101106HT2010-000800","HT2010-000800",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-01-12","Tuesday","January","06:48:00",1,"HOPEWELL TWP PD","51",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Animal",1,"MERCER COUNTY 611","North",611,"","11000611",2.7,"County","Straight at Hillcrest","Blacktop","Dry","Dark (Street LIghts On/ spot)","Clear","Grass Median","None",2640,"Foot","North","I95 S","NULL","","NULL",50,NA,40.29673,-74.81121,"No","","040",405320.095042,533156.089447,NA,"DVRPC",0,"PDO",10004318
3444361,"20101106HT2010-000860","HT2010-000860",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-01-12","Tuesday","January","17:49:00",1,"HOPEWELL TWP PD","51 NORTH",0,0,0,0,0,"Property Damage","At Intersection","No","No","Same Direction - Rear End",2,"NJ 31","North",31,"","00000031",6.09,"State Highway","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","None","None",NA,"At","NULL","ROUTE 546/BLACKWELL RD/CR 640/S MAI","NULL","","NULL",45,45,40.30797,-74.78595,"No","","040",412379.49302,537227.42096,NA,"DVRPC",0,"PDO",10004107
3444362,"20101106HT2010-000969","HT2010-000969",2010,"MERCER","Hopewell Twp (Mercer Co)","2010-01-13","Wednesday","January","16:09:00",1,"HOPEWELL TWP PD","51 SOUTH",0,0,0,0,0,"Property Damage","At Intersection","No","No","Left Turn / U Turn",2,"ROUTE 546","East",546,"","00000546",2.57,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","CR 637 / JACOBS CREEK RD","NULL","","NULL",45,35,40.30765,-74.8257,"No","","040",401295.69474,537148.324343,NA,"DVRPC",0,"PDO",10006462
