"ID","DOT_WEB_ID","CASE_NUMBER","CRASH_YEAR","COUNTY","MUNICIPALITY","CRASH_DATE","CRASH_DAY_OF_WEEK","CRASH_MONTH","CRASH_TIME","POLICE_DEPT_CODE","POLICE_DEPARTMENT","POLICE_STATION","TOTAL_KILLED","TOTAL_INCAPACITATED","TOTAL_INJURED","PEDESTRIANS_KILLED","PEDESTRIANS_INJURED","SEVERITY","INTERSECTION","ALCOHOL_INVOLVED","HAZMAT_INVOLVED","CRASH_TYPE","TOTAL_VEHICLES_INVOLVED","CRASH_LOCATION","LOCATION_DIRECTION","ROUTE","ROUTE_SUFFIX","SRI","MILEPOST","ROAD_SYSTEM","ROAD_CHARACTER","ROAD_SURFACE_TYPE","SURFACE_CONDITION","LIGHT_CONDITION","ENVIRONMENTAL_CONDITION","ROAD_DIVIDED_BY","TEMP_TRAFFIC_CONTROL_ZONE","DISTANCE_TO_CROSS_STREET","UNIT_OF_MEASUREMENT","DIRECTION_FROM_CROSS_STREET","CROSS_STREET_NAME","IS_RAMP","RAMP_TO_FROM_ROUTE_NAME","RAMP_TO_FROM_ROUTE_DIRECTION","POSTED_SPEED","POSTED_SPEED_CROSS_STREET","LATITUDE","LONGITUDE","CELL_PHONE_IN_USE","OTHER_PROPERTY_DAMAGE","REPORTING_BADGE_NO","X","Y","CRASH_NARRATIVE","MPO","TOTAL_PEDESTRIANS_INVOLVED","EPDO","DLN"
6823367,"200611122006-000529","2006-000529",2006,"MERCER","Washington Twp  (Mercer Co)","1/8/2006 0:00","Sunday","January","12/31/1899 5:47","1","WASHINGTON TOWNSHIP","",0,1,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"US 130","North",130,"","130",65.37,"State Highway","Curve and Level","Blacktop","Dry","Dark (Street LIghts On/ spot)","Clear","Grass Median","None",1584,"Foot","North","WINDSOR ROAD","NULL","","NULL",55,40,40.23957,-74.58027,"No","NONE","22",469720.84918,512196.346492,NA,"DVRPC",0,"Incapacitating Injury",6001628
6824413,"2006111306-25409","06-25409",2006,"MERCER","West Windsor Township","8/24/2006 0:00","Thursday","August","12/31/1899 9:35","1","WEST WINDSOR","2006-25409",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"ROUTE 526","South",526,"","526",2.24,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","NEW VILLAGE ROAD","NULL","","NULL",40,35,40.27483,-74.61038,"No","","416",461319.91625,525035.32125,NA,"DVRPC",0,"Moderate Injury",6174589
6824662,"2006111306-34213","06-34213",2006,"MERCER","West Windsor Township","11/17/2006 0:00","Friday","November","12/31/1899 8:10","1","WEST WINDSOR","06-34213",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"VILLAGE RD W.","East",NA,"","11131141",1.82,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",200,"Foot","East","NORTH POST ROAD","NULL","","NULL",45,40,40.28305,-74.6371,"No","NONE","574",453875.43,528051.64,NA,"DVRPC",0,"Moderate Injury",6255743
6825035,"200611132006-21017","2006-21017",2006,"MERCER","West Windsor Township","7/7/2006 0:00","Friday","July","12/31/1899 6:55","1","WEST WINDSOR TOWNSHIP","2006-21017",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",2,"US 1","North",1,"","1",11.27,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","Barrier Median","None",NA,"At","NULL","CR 571","NULL","","NULL",55,40,40.33176,-74.63757,"No","NONE","569",453772.450773,545796.383177,NA,"DVRPC",0,"Moderate Injury",6137136
7111294,"2007110107-13837","07-13837",2007,"MERCER","East Windsor Township","10/29/2007 0:00","Monday","October","12/31/1899 7:26","1","EAST WINDSOR","TRAFFIC BUREAU",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"NJ 33","West",33,"","33",13.09,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","Painted Median","None",300,"Foot","East","AIRPORT RD","NULL","","NULL",45,45,40.26048,-74.54231,"No","NONE","72",480481.114421,519900.526101,NA,"DVRPC",0,"Pain",7240373
7111472,"2007110107-2144","Jul-44",2007,"MERCER","East Windsor Township","2/17/2007 0:00","Saturday","February","12/31/1899 21:17","1","EAST WINDSOR","TRAFFIC UNIT",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"NJ 33","West",33,"","33",15.84,"State Highway","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","Grass Median","None",NA,"At","NULL","PROBASCO ROAD","NULL","","NULL",55,40,40.26816,-74.49535,"No","","551",493297.348106,522624.701889,NA,"DVRPC",0,"Moderate Injury",7021276
7112815,"20071102I-2007-022683","I-2007-022683",2007,"MERCER","Ewing Township","9/3/2007 0:00","Monday","September","12/31/1899 15:05","1","EWING POLICE","S-4",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"MERCER COUNTY 622","NULL",622,"","11000622",4.96,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","South","PROSPECT STREET (627)","NULL","","NULL",40,25,40.24642,-74.76538,"No","","171",417973.18,514824.33,NA,"DVRPC",0,"Pain",7184018
7112569,"20071102I-2007-013526","I-2007-013526",2007,"MERCER","Ewing Township","5/24/2007 0:00","Thursday","May","12/31/1899 12:43","1","EWING POLICE","TRAFFIC BUREAU",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"NJ 31","NULL",31,"","31",2.84,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","THERESA STREET","NULL","","NULL",40,25,40.26348,-74.78177,"No","NONE","111",413448.81,521124.32,NA,"DVRPC",0,"Pain",7109114
7112787,"20071102I-2007-021586","I-2007-021586",2007,"MERCER","Ewing Township","8/22/2007 0:00","Wednesday","August","12/31/1899 10:37","1","EWING POLICE","S-4",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"MERCER COUNTY 622","NULL",622,"","11000622",4.74,"County","Straight and Level","Blacktop","Wet","Daylight","Rain","None","None",NA,"At","NULL","FIFTH ST","NULL","","NULL",40,25,40.24511,-74.76165,"No","","171",419050.88,514326.22,NA,"DVRPC",0,"Moderate Injury",7173243
7113678,"2007110307-20432","07-20432",2007,"MERCER","Hamilton Twp (Mercer Co)","5/12/2007 0:00","Saturday","May","12/31/1899 8:52","1","HAMILTON","",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"MERCER COUNTY 618","NULL",618,"","11000618",0.45,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",75,"Foot","West","WILSON AVENUE","NULL","","NULL",40,25,40.23456,-74.67994,"No","","382",441885.123853,510411.028715,NA,"DVRPC",0,"Moderate Injury",7085775
7114802,"2007110307-43169","07-43169",2007,"MERCER","Hamilton Twp (Mercer Co)","10/4/2007 0:00","Thursday","October","12/31/1899 13:28","1","HAMILTON TOWNSHIP","",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"MERCER COUNTY 619","West",619,"","11000619",0.44,"County","Straight and Grade","Concrete","Dry","Daylight","Clear","None","None",400,"Foot","West","ESTATES BLVD.","NULL","","NULL",35,25,40.20992,-74.70223,"No","**********","270",435645.816678,501444.544995,NA,"DVRPC",0,"Moderate Injury",7252263
7113968,"2007110307-26187","07-26187",2007,"MERCER","Hamilton Twp (Mercer Co)","6/16/2007 0:00","Saturday","June","12/31/1899 14:40","1","HAMILTON","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"ROUTE 533","NULL",533,"","533",0.7,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","KNAPP AVENUE","NULL","","NULL",35,25,40.19786,-74.69967,"No","","309",436342.923133,497031.162573,NA,"DVRPC",0,"Pain",7122597
7114272,"2007110307-32497","07-32497",2007,"MERCER","Hamilton Twp (Mercer Co)","7/26/2007 0:00","Thursday","July","12/31/1899 12:22","1","HAMILTON","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"NJ 33","NULL",33,"","33",6.35,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","GEORGE DYE RD","NULL","","NULL",45,25,40.22297,-74.64622,"No","NONE","302",451290.227405,506170.096115,NA,"DVRPC",0,"Pain",7152629
7114163,"2007110307-30210","07-30210",2007,"MERCER","Hamilton Twp (Mercer Co)","7/11/2007 0:00","Wednesday","July","12/31/1899 0:00","1","HAMILTON","PATROL",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"MERCER COUNTY 606","West",606,"","11000606",2.98,"County","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","None","NULL",15,"Foot","West","KLOCKNER RD.","NULL","","NULL",35,35,40.22939,-74.70694,"No","","417",434345.741601,508543.087326,NA,"DVRPC",0,"Moderate Injury",7127525
7115241,"2007110307-50525","07-50525",2007,"MERCER","Hamilton Twp (Mercer Co)","11/24/2007 0:00","Saturday","November","12/31/1899 15:18","1","HAMILTON TOWNSHIP","",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"MERCER COUNTY 626","NULL",626,"","11000626",1.63,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",100,"Foot","West","CEDAR LN","NULL","","NULL",25,25,40.20363,-74.73277,"No","NONE","381",427110.729579,499177.175737,NA,"DVRPC",0,"Pain",7286203
7113673,"2007110307-20338","07-20338",2007,"MERCER","Hamilton Twp (Mercer Co)","5/11/2007 0:00","Friday","May","12/31/1899 17:42","1","HAMILTON","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"MERCER COUNTY 626","West",626,"","11000626",1.78,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","WILLIAM ST.","NULL","","NULL",25,25,40.20171,-74.73128,"No","NONE","399",427524.257921,498475.105633,NA,"DVRPC",0,"Moderate Injury",7118445
7115448,"2007110307-54244","07-54244",2007,"MERCER","Hamilton Twp (Mercer Co)","12/19/2007 0:00","Wednesday","December","12/31/1899 18:46","1","HAMILTON TOWNSHIP","",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"NJ 33","West",33,"","33",2.55,"State Highway","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","None","None",100,"Foot","East","DONALD DR","NULL","","NULL",40,25,40.23258,-74.71532,"No","","322",431993.170519,509708.128385,NA,"DVRPC",0,"Pain",7297027
7114239,"2007110307-31771","07-31771",2007,"MERCER","Hamilton Twp (Mercer Co)","7/21/2007 0:00","Saturday","July","12/31/1899 11:45","1","HAMILTON","",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"MERCER COUNTY 620","West",620,"","11000620",0.77,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",150,"Foot","West","CR 533","NULL","","NULL",40,35,40.19397,-74.70153,"No","","402",435826.510094,495636.81996,NA,"DVRPC",0,"Pain",7139570
7113246,"2007110307-10448","07-10448",2007,"MERCER","Hamilton Twp (Mercer Co)","3/9/2007 0:00","Friday","March","12/31/1899 19:06","1","HAMILTON","",0,0,1,0,0,"Injury","Not At Intersection","Yes","No","Pedalcyclist",1,"FLOCK RD","NULL",NA,"","11031986",0.22,"Municipal","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","None","None",60,"Foot","East","PAXSON AVENUE","NULL","","NULL",35,25,40.24887,-74.67141,"No","","309",444275.006929,515618.03769,NA,"DVRPC",0,"Moderate Injury",7042404
7114691,"2007110307-40979","07-40979",2007,"MERCER","Hamilton Twp (Mercer Co)","9/20/2007 0:00","Thursday","September","12/31/1899 8:13","1","HAMILTON TOWNSHIP","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"MERCER COUNTY 618","East",618,"","11000618",0.35,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","HOOVER AVE.","NULL","","NULL",40,25,40.235,-74.68175,"No","BICYCLE SUSTAINED MODERATE FRONT TIRE/RIM DAMAGE","270",441380.052039,510572.304492,NA,"DVRPC",0,"Pain",7218391
7113687,"2007110307-2060","Jul-60",2007,"MERCER","Hamilton Twp (Mercer Co)","1/14/2007 0:00","Sunday","January","12/31/1899 21:13","1","HAMILTON","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"NJ 33","NULL",33,"","33",2.14,"State Highway","Straight and Level","Blacktop","Wet","Dark (Street Lights On/ continuous)","Rain","None","None",NA,"At","NULL","WARD AVENUE","NULL","","NULL",35,25,40.23094,-74.7226,"No","","416",429957.838397,509105.282419,NA,"DVRPC",0,"Pain",7000875
7114181,"2007110307-3065","Jul-65",2007,"MERCER","Hamilton Twp (Mercer Co)","1/21/2007 0:00","Sunday","January","12/31/1899 16:31","1","HAMILTON TOWNSHIP","",0,0,2,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"WARD AVE","NULL",NA,"","11032003",0,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",5,"Foot","West","CR 606","NULL","","NULL",25,NA,40.22309,-74.7201,"No","NONE","431",430667.09,506256.05,NA,"DVRPC",0,"Pain",7010028
7113877,"2007110307-24534","07-24534",2007,"MERCER","Hamilton Twp (Mercer Co)","6/6/2007 0:00","Wednesday","June","12/31/1899 14:35","1","HAMILTON TOWNSHIP","",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"KLOCKNER RD","NULL",NA,"","11031976",4.36,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",1000,"Foot","West","YARDVILLE-HAMILTON SQ RD","NULL","","NULL",40,35,40.21559,-74.66396,"No","NONE","381",446355.729938,503478.722489,NA,"DVRPC",0,"Moderate Injury",7132966
7116442,"2.00711042007061E+016","200706162",2007,"MERCER","Hightstown Borough","5/23/2007 0:00","Wednesday","May","12/31/1899 7:18","1","HIGHTSTOWN","HIGHTSTOWN",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"ROUTE 571","NULL",571,"","571",34.83,"County","Straight and Grade","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","PARKWAY","NULL","","NULL",25,25,40.2709,-74.52859,"No","NONE","111",484152.04,523596.6,NA,"DVRPC",0,"Pain",7247416
7116459,"2.00711042007087E+016","200708777",2007,"MERCER","Hightstown Borough","7/20/2007 0:00","Friday","July","12/31/1899 14:23","1","HIGHTSTOWN","PATROL DIVISION",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"NJ 33","South",33,"","33",14.15,"State Highway","Straight and Grade","Blacktop","Dry","Daylight","Clear","NULL","None",68,"Foot","North","S. MAIN STREET","NULL","","NULL",25,25,40.26831,-74.52497,"No","NONE","111",485474.61,522836.04,NA,"DVRPC",0,"Pain",7249650
7116501,"2.00711042007147E+016","200714769",2007,"MERCER","Hightstown Borough","12/11/2007 0:00","Tuesday","December","12/31/1899 23:06","1","HIGHTSTOWN","PATROL",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"ROUTE 539","West",539,"","539",51.79,"County","Straight and Level","Blacktop","Wet","Dark (Street Lights On/ continuous)","Fog/Smog/Smoke","None","None",NA,"At","NULL","WEST WARD STREET","NULL","","NULL",25,25,40.26778,-74.52436,"No","","111",485275.302242,522251.992531,NA,"DVRPC",0,"Pain",7296238
7117090,"20071106HT2007-022305","HT2007-022305",2007,"MERCER","Hopewell Twp (Mercer Co)","10/22/2007 0:00","Monday","October","12/31/1899 18:30","1","HOPEWELL","51 SOUTH",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"NJ 31","South",31,"","31",6,"State Highway","Curve and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","None","None",150,"Foot","South","WASHINGTON CROSSING PENN","NULL","546","NULL",45,45,40.30685,-74.78519,"No","NONE","46",412595.58853,536805.633757,NA,"DVRPC",0,"Pain",7241388
7116850,"20071106HT2007-010714","HT2007-010714",2007,"MERCER","Hopewell Twp (Mercer Co)","5/25/2007 0:00","Friday","May","12/31/1899 17:03","1","HOPEWELL","51 NORTH",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"MERCER COUNTY 623","East",623,"","11000623",1.95,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","SCOTCH RD","NULL","","NULL",45,25,40.32992,-74.81552,"No","","29",404163.383814,545250.929318,NA,"DVRPC",0,"Moderate Injury",7109142
7117512,"2007110707-017460","07-017460",2007,"MERCER","Lawrence Twp (Mercer Co)","4/22/2007 0:00","Sunday","April","12/31/1899 13:17","1","LAWRENCE TWP","",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"US 206","NULL",206,"","206",46.9,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",20,"Foot","North","EGGERTS CROSSING","NULL","","NULL",25,25,40.27179,-74.73609,"No","NONE","198",425816.04,523710.2,NA,"DVRPC",0,"Moderate Injury",7085887
7119108,"200711092007-17485","2007-17485",2007,"MERCER","Princeton Borough","9/28/2007 0:00","Friday","September","12/31/1899 13:53","1","PRINCETON BOROUGH","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"NJ 27","NULL",27,"","27",0.83,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","MURRAY PLACE","NULL","","NULL",25,25,40.35266,-74.6498,"No","NONE","141",450427.359182,553431.265357,NA,"DVRPC",0,"Moderate Injury",7212949
7119139,"200711092007-4299","2007-4299",2007,"MERCER","Princeton Borough","3/3/2007 0:00","Saturday","March","12/31/1899 14:20","1","PRINCETON BOROUGH","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"WITHERSPOON ST","NULL",NA,"","11091241",0.16,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","WIGGINS STREET","NULL","","NULL",25,25,40.35186,-74.66071,"No","NONE","119",447336.088702,553127.680851,NA,"DVRPC",0,"Pain",7052379
7119061,"200711092007-017402","2007-017402",2007,"MERCER","Princeton Borough","9/27/2007 0:00","Thursday","September","12/31/1899 7:30","1","PRINCETON BOROUGH","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"NJ 27","NULL",27,"","27",0.11,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","CHAMBERS STREET","NULL","","NULL",25,25,40.34886,-74.66258,"No","NONE","148",446846.97,552049.09,NA,"DVRPC",0,"Pain",7225657
7118894,"2007110907-15578","07-15578",2007,"MERCER","Princeton Borough","8/29/2007 0:00","Wednesday","August","12/31/1899 19:44","1","PRINCETON BOROUGH","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"NJ 27","NULL",27,"","27",0.4,"State Highway","Straight and Level","Blacktop","Dry","Dusk","Clear","None","None",NA,"At","NULL","CR 571","NULL","","NULL",25,25,40.3503,-74.65738,"No","NONE","120",448324,552578.32,NA,"DVRPC",0,"Pain",7208727
7118847,"2007110907-10634","07-10634",2007,"MERCER","Princeton Borough","6/11/2007 0:00","Monday","June","12/31/1899 7:47","1","PRINCETON BOROUGH","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"MOORE ST","NULL",NA,"","11091242",0.44,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","FRANKLIN AVENUE","NULL","","NULL",25,25,40.35747,-74.65728,"No","","137",448320.6,555085.92,NA,"DVRPC",0,"Pain",7235833
7118858,"2007110907-11471","07-11471",2007,"MERCER","Princeton Borough","6/23/2007 0:00","Saturday","June","12/31/1899 19:21","1","PRINCETON BOROUGH","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"ALEXANDER RD","NULL",NA,"","11131424",2.98,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","COLLEGE ROAD","NULL","","NULL",25,25,40.34437,-74.66196,"No","NONE","88",446982.107536,550397.154912,NA,"DVRPC",0,"Moderate Injury",7209550
7119081,"200711092007-021270","2007-021270",2007,"MERCER","Princeton Borough","12/5/2007 0:00","Wednesday","December","12/31/1899 21:50","1","PRINCETON BOROUGH","",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"US 206","NULL",206,"","206",53.85,"State Highway","Straight and Level","Blacktop","Wet","Dark (Street Lights On/ continuous)","Clear","None","None",100,"Foot","West","EDGEHILL ST.","NULL","","NULL",30,25,40.34912,-74.66504,"No","NONE","138",445892.341643,551462.274637,NA,"DVRPC",0,"Pain",7305903
7118962,"2007110907-3637","Jul-37",2007,"MERCER","Princeton Borough","2/21/2007 0:00","Wednesday","February","12/31/1899 12:22","1","PRINCETON BOROUGH","",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"NJ 27","NULL",27,"","27",0.7,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",40,"Foot","East","CHESTNUT STREET","NULL","","NULL",25,20,40.35196,-74.65209,"No","NONE","109",449792.597922,553180.713238,NA,"DVRPC",0,"Moderate Injury",7045521
7119251,"2007111007-13529","07-13529",2007,"MERCER","Princeton Township","9/11/2007 0:00","Tuesday","September","12/31/1899 8:14","1","PRINCETON TOWNSHIP","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"NJ 27","North",27,"","27",1.9,"State Highway","Straight and Level","Blacktop","Wet","Daylight","Rain","None","None",NA,"At","NULL","RIVERSIDE DRIVE","NULL","27","NULL",25,45,40.36046,-74.63231,"No","","146",455257.02,556250.06,NA,"DVRPC",0,"Moderate Injury",7197714
7119227,"2007111007-12388","07-12388",2007,"MERCER","Princeton Township","8/21/2007 0:00","Tuesday","August","12/31/1899 12:22","1","PRINCETON TOWNSHIP","",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"US 206","NULL",206,"","206",56.1,"State Highway","Straight and Level","Blacktop","Wet","Daylight","Rain","None","None",1584,"Foot","North","EWING STREET","NULL","","NULL",40,25,40.37948,-74.66293,"No","?","***",446625.94,562221.92,NA,"DVRPC",0,"Moderate Injury",7185658
7119329,"2007111007-16815","07-16815",2007,"MERCER","Princeton Township","11/14/2007 0:00","Wednesday","November","12/31/1899 9:00","1","PRINCETON TOWNSHIP","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"US 206","NULL",206,"","206",57.01,"State Highway","Straight and Grade","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","HERRONTOWN ROAD","NULL","","NULL",35,25,40.39079,-74.65429,"No","","181",448379.407259,566622.083689,NA,"DVRPC",0,"Pain",7280885
7119317,"2007111007-16098","07-16098",2007,"MERCER","Princeton Township","10/30/2007 0:00","Tuesday","October","12/31/1899 17:08","1","PRINCETON TOWNSHIP","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"NJ 27","NULL",27,"","27",1.91,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","RIVERSIDE DRIVE EAST","NULL","","NULL",45,25,40.36056,-74.63218,"No","NONE","205",455290.843438,556282.783202,NA,"DVRPC",0,"Pain",7235369
7119214,"2007111007-11308","07-11308",2007,"MERCER","Princeton Township","7/28/2007 0:00","Saturday","July","12/31/1899 23:16","1","PRINCETON TOWNSHIP","",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"US 206","NULL",206,"","206",56,"State Highway","Straight and Level","Blacktop","Dry","Dark (Street LIghts On/ spot)","Clear","None","None",1584,"Foot","North","EWING STREET","NULL","","NULL",40,30,40.37808,-74.66342,"No","","576",446725.461429,561708.897143,NA,"DVRPC",0,"Pain",7150058
7119260,"2007111007-14023","07-14023",2007,"MERCER","Princeton Township","9/19/2007 0:00","Wednesday","September","12/31/1899 17:57","1","PRINCETON TOWNSHIP","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"MERCER COUNTY 604","NULL",604,"","11000604",1.76,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","GENERAL JOHNSON RD. (JOHNSON PARK ?","NULL","","NULL",45,15,40.34566,-74.68962,"No","","196",439266.58995,550883.939226,NA,"DVRPC",0,"Moderate Injury",7197922
7119189,"2007111007-10068","07-10068",2007,"MERCER","Princeton Township","7/3/2007 0:00","Tuesday","July","12/31/1899 16:08","1","PRINCETON TOWNSHIP","",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"ROUTE 571","NULL",571,"","571",43.31,"County","Straight and Grade","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","FACULTY ROAD","NULL","","NULL",40,25,40.34094,-74.64962,"No","","87",450362.87,549224.41,NA,"DVRPC",0,"Pain",7142692
7120857,"2.00711111210708E+018","12107083432",2007,"MERCER","Trenton City","5/1/2007 0:00","Tuesday","May","12/31/1899 21:55","1","TRENTON","EAST",0,1,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"MERCER COUNTY 635","NULL",635,"","11000635",0.82,"County","Straight and Level","Blacktop","Wet","Dark (Street Lights On/ continuous)","Rain","None","None",NA,"At","NULL","CUYLER AVE","NULL","","NULL",25,25,40.2258,-74.74132,"No","NONE","109",424667.763303,507208.222202,NA,"DVRPC",0,"Incapacitating Injury",7082698
7122158,"20071111249-07171357","249-07171357",2007,"MERCER","Trenton City","9/6/2007 0:00","Thursday","September","12/31/1899 17:40","1","CITY OF TRENTON","EAST",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"MERCER COUNTY 606","West",606,"","11000606",0.8,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","WASHINGTON ST","NULL","","NULL",25,25,40.21659,-74.74464,"No","NONE","***",423807.333538,503905.384368,NA,"DVRPC",0,"Pain",7176438
7121910,"20071111224-07155241","224-07155241",2007,"MERCER","Trenton City","8/12/2007 0:00","Sunday","August","12/31/1899 0:01","1","TRENTON","PATROL:EAST",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"S CLINTON AVE","NULL",NA,"","11031969",3.55,"Municipal","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","None","Construction Zone",NA,"At","NULL","WALLENBERG PL.","NULL","","NULL",25,25,40.21895,-74.75502,"No","","***",420912.92867,504774.902029,NA,"DVRPC",0,"Pain",7162945
7122085,"20071111241-07165806","241-07165806",2007,"MERCER","Trenton City","8/29/2007 0:00","Wednesday","August","12/31/1899 7:55","1","TRENTON","PATROL",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedalcyclist",2,"NJ 33","NULL",33,"","33",0.74,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",30,"Foot","East","CR 626","NULL","","NULL",25,25,40.21999,-74.74493,"No","","57",423711.195029,505130.289133,NA,"DVRPC",0,"Moderate Injury",7174460
7121635,"20071111199-07139373","199-07139373",2007,"MERCER","Trenton City","7/18/2007 0:00","Wednesday","July","12/31/1899 17:03","1","TRENTON P.D.","PATROL WEST",0,0,1,0,0,"Injury","At Intersection","No","No","Pedalcyclist",1,"W STATE ST","NULL",NA,"","11111552",1.45,"Municipal","Straight and Level","Blacktop","Wet","Daylight","Rain","None","None",NA,"At","South","WEST END AVENUE","NULL","","NULL",25,NA,40.22669,-74.77912,"No","NONE","***",414190.48,507612.21,NA,"DVRPC",0,"Moderate Injury",7157110
